"hectad","tetrad","to 1929","1930 - 1969","1970 - 1986","1987 - 1999","2000 - 2009","2010 - 2019","hectadstatus"
"NN53","NN53T",0,1,0,0,0,0,"n"
"NN53","NN53U",0,0,0,1,0,1,"n"
"NN53","NN53Z",0,1,0,1,1,1,"n"
"NN54","NN54A",0,1,1,1,1,1,"n"
"NN54","NN54D",0,0,0,0,0,1,"n"
"NN54","NN54F",0,0,1,0,0,1,"n"
"NN54","NN54K",0,0,0,0,0,1,"n"
"NN54","NN54V",0,0,1,1,1,1,"n"
"NN55","NN55H",0,0,0,0,1,0,"n"
"NN59","NN59B",1,0,0,0,0,0,"n"
"NN59","NN59K",0,0,0,0,0,1,"n"
"NN59","NN59Q",0,0,0,0,1,0,"n"
"NN60","NN60J",0,0,0,0,1,0,"n"
"NN61","NN61E",0,0,0,1,1,0,"n"
"NN61","NN61F",0,0,0,0,0,1,"n"
"NN61","NN61J",0,0,0,0,1,0,"n"
"NN61","NN61W",0,0,0,1,0,0,"n"
"NN61","NN61X",0,0,0,0,0,1,"n"
"NN62","NN62A",0,0,0,0,0,1,"n"
"NN62","NN62B",0,0,1,0,0,1,"n"
"NN62","NN62C",0,1,0,0,1,0,"n"
"NN62","NN62F",0,0,0,0,0,1,"n"
"NN62","NN62G",0,0,1,0,0,0,"n"
"NN62","NN62P",0,0,0,0,0,1,"n"
"NN63","NN63C",0,0,1,0,1,0,"n"
"NN63","NN63D",0,0,0,1,0,1,"n"
"NN63","NN63E",0,0,0,0,0,1,"n"
"NN63","NN63I",0,0,1,0,0,0,"n"
"NN63","NN63J",0,0,1,0,0,0,"n"
"NN63","NN63P",0,0,1,0,0,1,"n"
"NN63","NN63U",0,0,1,1,0,1,"n"
"NN64","NN64A",0,0,0,0,0,1,"n"
"NN64","NN64C",0,0,0,0,0,1,"n"
"NN64","NN64F",0,1,0,0,1,0,"n"
"NN64","NN64L",0,0,1,0,0,1,"n"
"NN64","NN64P",0,0,0,0,1,0,"n"
"NN64","NN64Q",0,0,0,1,0,1,"n"
"NN65","NN65K",0,0,0,0,1,0,"n"
"NN65","NN65Z",0,0,1,0,1,1,"n"
"NN67","NN67H",0,0,0,0,1,0,"n"
"NN67","NN67N",0,0,1,0,1,0,"n"
"NN67","NN67P",0,0,1,0,0,0,"n"
"NN67","NN67Z",0,0,0,0,0,1,"n"
"NN68","NN68W",0,0,1,0,0,0,"n"
"NN69","NN69P",0,1,0,0,0,0,"n"
"NN70","NN70A",0,0,0,1,0,0,"n"
"NN70","NN70D",0,0,0,0,0,1,"n"
"NN70","NN70G",0,0,0,0,1,1,"n"
"NN71","NN71E",0,0,0,1,0,0,"n"
"NN71","NN71H",0,0,0,0,0,1,"n"
"NN72","NN72E",0,0,0,0,0,1,"n"
"NN72","NN72J",0,0,0,0,1,0,"n"
"NN73","NN73C",0,0,0,1,0,1,"n"
"NN73","NN73E",0,0,1,1,0,0,"n"
"NN73","NN73J",0,0,0,0,1,0,"n"
"NN73","NN73V",0,0,1,0,0,0,"n"
"NN73","NN73W",0,0,0,1,0,0,"n"
"NN74","NN74D",0,0,0,0,0,1,"n"
"NN74","NN74H",0,0,1,0,0,0,"n"
"NN74","NN74U",0,0,1,0,0,0,"n"
"NN75","NN75D",0,0,1,1,1,1,"n"
"NN75","NN75M",0,0,0,0,1,0,"n"
"NN75","NN75S",0,0,0,0,1,0,"n"
"NN75","NN75T",0,0,1,0,0,0,"n"
"NN75","NN75W",0,0,0,0,1,0,"n"
"NN76","NN76A",0,0,1,1,1,1,"n"
"NN76","NN76H",0,0,0,0,0,1,"n"
"NN77","NN77M",0,0,0,0,0,1,"n"
"NN78","NN78M",1,0,1,0,0,0,"n"
"NN78","NN78S",0,0,0,0,0,1,"n"
"NN80","NN80F",0,0,0,0,0,1,"n"
"NN80","NN80G",0,0,1,1,0,1,"n"
"NN80","NN80H",0,0,1,0,0,1,"n"
"NN80","NN80Q",0,0,1,0,0,0,"n"
"NN80","NN80U",0,0,1,1,1,1,"n"
"NN80","NN80V",0,0,1,0,0,0,"n"
"NN80","NN80X",0,0,0,1,0,0,"n"
"NN80","NN80Z",0,0,0,1,0,0,"n"
"NN81","NN81A",0,0,0,1,0,0,"n"
"NN81","NN81B",0,0,0,1,0,0,"n"
"NN81","NN81E",0,0,0,1,0,1,"n"
"NN81","NN81K",0,0,1,0,0,0,"n"
"NN81","NN81M",0,1,0,0,0,0,"n"
"NN81","NN81V",0,0,1,0,0,0,"n"
"NN82","NN82E",0,0,0,0,1,0,"n"
"NN83","NN83T",0,1,0,0,0,0,"n"
"NN83","NN83U",0,0,0,0,0,1,"n"
"NN85","NN85C",0,0,0,0,1,0,"n"
"NN85","NN85J",0,0,0,1,1,1,"n"
"NN85","NN85M",0,1,0,0,0,0,"n"
"NN86","NN86F",0,0,0,0,0,1,"n"
"NN86","NN86G",0,0,0,1,0,0,"n"
"NN86","NN86M",0,0,0,1,0,0,"n"
"NN86","NN86R",0,0,0,1,1,1,"n"
"NN86","NN86S",0,1,1,0,1,1,"n"
"NN86","NN86W",0,0,1,1,1,1,"n"
"NN86","NN86Y",0,0,0,1,0,0,"n"
"NN86","NN86Z",0,0,0,0,1,0,"n"
"NN87","NN87V",0,0,0,0,1,1,"n"
"NN88","NN88P",0,0,1,0,0,0,"n"
"NN88","NN88U",1,0,1,0,0,0,"n"
"NN89","NN89K",0,0,0,0,0,1,"n"
"NN89","NN89Q",1,0,0,0,0,0,"n"
"NN90","NN90B",0,0,0,1,1,1,"n"
"NN90","NN90E",0,0,1,0,0,0,"n"
"NN90","NN90J",0,0,0,1,0,0,"n"
"NN90","NN90K",0,0,1,1,0,0,"n"
"NN90","NN90Q",0,0,0,0,0,1,"n"
"NN90","NN90R",0,0,0,1,0,0,"n"
"NN90","NN90V",0,0,0,1,0,0,"n"
"NN90","NN90W",0,0,0,1,0,0,"n"
"NN90","NN90Y",0,0,0,0,0,1,"n"
"NN93","NN93D",0,0,0,0,0,1,"n"
"NN93","NN93X",0,0,0,0,0,1,"n"
"NN94","NN94L",0,0,1,0,0,0,"n"
"NN94","NN94V",1,0,0,0,0,0,"n"
"NN95","NN95J",0,0,1,0,0,0,"n"
"NN96","NN96A",0,0,1,1,0,1,"n"
"NN96","NN96B",0,1,0,1,0,1,"n"
"NN96","NN96D",0,1,1,1,1,1,"n"
"NN96","NN96E",0,0,1,0,0,1,"n"
"NN96","NN96F",0,1,0,0,0,0,"n"
"NN96","NN96G",0,0,0,1,0,0,"n"
"NN96","NN96H",0,0,0,0,0,1,"n"
"NN96","NN96R",0,0,0,1,0,0,"n"
"NN96","NN96T",0,0,0,0,0,1,"n"
"NN96","NN96U",0,0,1,0,0,1,"n"
"NN97","NN97A",0,0,0,0,1,0,"n"
"NN97","NN97G",0,0,0,1,1,0,"n"
"NN97","NN97H",0,0,1,0,0,1,"n"
"NN97","NN97M",0,0,0,0,0,1,"n"
"NN97","NN97Q",0,0,1,0,1,1,"n"
"NN97","NN97V",0,0,0,0,0,1,"n"
"NN97","NN97Z",0,0,1,1,1,0,"n"
"NN98","NN98V",0,0,0,0,0,1,"n"
"NO00","NO00B",0,0,1,0,0,0,"n"
"NO00","NO00H",0,0,1,0,0,0,"n"
"NO00","NO00U",0,0,0,1,0,0,"n"
"NO01","NO01F",0,0,0,1,0,0,"n"
"NO02","NO02B",0,1,0,0,0,0,"n"
"NO03","NO03J",0,0,1,0,0,0,"n"
"NO07","NO07A",0,0,0,0,0,1,"n"
"NO07","NO07D",0,0,1,0,0,0,"n"
"NO07","NO07E",0,0,1,1,1,1,"n"
"NO07","NO07N",0,0,0,0,0,1,"n"
"NO07","NO07R",0,0,0,0,1,0,"n"
"NO08","NO08A",0,0,0,0,1,0,"n"
"NO08","NO08C",0,0,0,0,0,1,"n"
"NO08","NO08F",0,0,0,0,0,1,"n"
"NO08","NO08G",0,0,0,0,0,1,"n"
"NO09","NO09P",0,0,0,0,0,1,"n"
"NO10","NO10L",0,0,1,0,0,0,"n"
"NO10","NO10X",0,0,1,0,0,0,"n"
"NO11","NO11B",0,0,1,1,0,1,"n"
"NO11","NO11C",0,0,1,0,0,1,"n"
"NO13","NO13D",0,1,1,1,1,1,"n"
"NO13","NO13R",0,0,1,0,0,0,"n"
"NO16","NO16F",0,0,0,0,0,1,"n"
"NO16","NO16Q",0,0,1,0,0,0,"n"
"NO17","NO17A",0,0,0,0,1,0,"n"
"NO17","NO17B",0,0,0,0,1,0,"n"
"NO17","NO17H",0,0,0,1,1,1,"n"
"NO17","NO17I",0,0,0,1,1,0,"n"
"NO17","NO17T",0,0,1,0,1,1,"n"
"NO17","NO17X",0,0,0,0,0,1,"n"
"NO17","NO17Y",0,0,0,0,1,1,"n"
"NO18","NO18V",0,0,0,0,1,1,"n"
"NO19","NO19K",1,0,0,0,0,0,"n"
"NO23","NO23G",0,0,1,1,0,0,"n"
"NO23","NO23M",0,0,1,1,0,0,"n"
"NO23","NO23S",0,1,1,1,1,1,"n"
"NO23","NO23X",0,0,1,0,0,0,"n"
"NO23","NO23Y",0,0,1,1,0,0,"n"
"NO24","NO24U",0,0,0,1,0,1,"n"
"NO24","NO24Z",0,0,0,1,0,0,"n"
"NO27","NO27D",0,0,0,0,0,1,"n"
"NO27","NO27I",0,0,0,1,0,0,"n"
"NO27","NO27M",0,0,0,1,1,1,"n"
"NO27","NO27N",0,0,0,1,1,1,"n"
"NO27","NO27W",0,0,0,0,0,1,"n"
"NO35","NO35M",0,0,1,0,1,1,"n"
"NO36","NO36D",0,0,0,1,0,0,"n"
"NO36","NO36S",0,0,0,0,1,0,"n"
"NO37","NO37C",0,0,0,0,1,0,"n"
"NO38","NO38I",0,0,0,0,0,1,"n"
"NO39","NO39L",0,0,0,0,0,1,"n"
"NO40","NO40K",0,0,0,0,0,1,"n"
"NO40","NO40L",0,0,0,0,0,1,"n"
"NO42","NO42T",0,0,0,0,0,1,"n"
"NO42","NO42V",0,0,0,0,1,0,"n"
"NO42","NO42W",0,0,0,0,1,1,"n"
"NO43","NO43N",0,0,1,0,0,0,"n"
"NO45","NO45V",0,1,0,0,0,0,"n"
"NO46","NO46A",0,0,1,1,0,0,"n"
"NO47","NO47W",0,0,0,0,1,0,"n"
"NO52","NO52B",0,0,0,0,0,1,"n"
"NO52","NO52C",0,0,0,0,0,1,"n"
"NO52","NO52D",0,0,0,0,0,1,"n"
"NO53","NO53A",0,0,0,1,0,0,"n"
"NO53","NO53B",0,0,0,1,0,1,"n"
"NO53","NO53F",0,0,0,1,0,0,"n"
"NO53","NO53L",0,0,0,1,0,0,"n"
"NO57","NO57W",0,0,0,0,0,1,"n"
"NO65","NO65L",0,0,0,0,1,0,"n"
"NO65","NO65M",0,0,1,0,0,0,"n"
"NO69","NO69J",0,0,0,1,1,1,"n"
"NO78","NO78S",0,0,0,0,1,1,"n"
"NO88","NO88R",0,0,0,0,0,1,"n"
"NO88","NO88W",0,0,0,1,0,0,"n"
"NR15","NR15R",0,0,1,0,0,1,"n"
"NR15","NR15W",0,0,1,0,0,0,"n"
"NR15","NR15X",0,0,0,0,0,1,"n"
"NR16","NR16X",0,0,1,0,1,0,"n"
"NR24","NR24R",0,0,0,0,0,1,"n"
"NR24","NR24V",0,0,1,1,1,1,"n"
"NR24","NR24W",0,0,0,1,1,1,"n"
"NR24","NR24X",0,0,0,1,1,1,"n"
"NR25","NR25J",0,0,0,0,0,1,"n"
"NR25","NR25N",0,0,0,0,0,1,"n"
"NR25","NR25P",0,0,1,0,0,0,"n"
"NR26","NR26A",0,0,0,0,0,1,"n"
"NR26","NR26B",0,0,0,0,0,1,"n"
"NR26","NR26D",0,0,0,1,0,0,"n"
"NR26","NR26E",0,0,0,0,1,0,"n"
"NR26","NR26T",0,0,0,0,1,0,"n"
"NR26","NR26X",0,0,1,0,0,0,"n"
"NR27","NR27A",0,0,0,1,1,0,"n"
"NR27","NR27V",0,0,0,1,0,0,"n"
"NR27","NR27W",0,0,0,1,1,1,"n"
"NR27","NR27X",0,0,0,1,0,0,"n"
"NR34","NR34B",0,0,1,1,0,1,"n"
"NR34","NR34C",0,0,0,1,1,1,"n"
"NR34","NR34D",0,0,0,0,0,1,"n"
"NR35","NR35I",0,0,1,0,0,0,"n"
"NR35","NR35T",0,0,1,0,0,0,"n"
"NR36","NR36M",0,0,0,1,0,0,"n"
"NR36","NR36T",0,0,1,0,0,0,"n"
"NR36","NR36V",0,0,0,0,0,1,"n"
"NR36","NR36W",0,0,0,0,0,1,"n"
"NR36","NR36Y",0,0,1,0,0,0,"n"
"NR36","NR36Z",0,0,0,0,0,1,"n"
"NR37","NR37A",0,0,1,1,1,1,"n"
"NR37","NR37B",0,0,0,1,0,1,"n"
"NR37","NR37G",0,0,0,1,0,0,"n"
"NR38","NR38N",0,0,0,1,1,1,"n"
"NR38","NR38P",0,0,0,1,1,1,"n"
"NR38","NR38T",0,0,0,0,1,1,"n"
"NR38","NR38U",0,0,0,1,0,1,"n"
"NR39","NR39K",0,0,0,1,0,1,"n"
"NR39","NR39L",0,0,0,1,0,1,"n"
"NR39","NR39M",0,0,0,1,0,0,"n"
"NR39","NR39Q",1,0,0,1,0,1,"n"
"NR44","NR44I",0,0,1,0,0,0,"n"
"NR44","NR44P",0,0,1,0,0,0,"n"
"NR45","NR45L",0,0,1,0,0,0,"n"
"NR45","NR45Q",0,0,0,0,0,1,"n"
"NR46","NR46B",0,0,0,0,0,1,"n"
"NR46","NR46C",0,0,0,0,0,1,"n"
"NR46","NR46D",0,0,1,0,0,1,"n"
"NR46","NR46W",0,0,0,0,0,1,"n"
"NR46","NR46X",0,0,0,0,0,1,"n"
"NR47","NR47A",0,0,1,1,0,0,"n"
"NR47","NR47E",0,0,0,1,0,1,"n"
"NR47","NR47F",0,0,1,0,0,0,"n"
"NR47","NR47T",0,0,0,0,0,1,"n"
"NR50","NR50Y",0,0,0,0,0,1,"n"
"NR50","NR50Z",0,0,0,0,1,1,"n"
"NR51","NR51V",0,0,0,1,0,0,"n"
"NR51","NR51W",0,0,0,1,1,0,"n"
"NR51","NR51X",0,1,0,1,1,1,"n"
"NR51","NR51Y",0,0,0,0,0,1,"n"
"NR56","NR56B",0,0,0,0,0,1,"n"
"NR56","NR56I",0,0,0,0,0,1,"n"
"NR57","NR57K",0,0,0,0,0,1,"n"
"NR58","NR58R",0,0,0,0,0,1,"n"
"NR58","NR58X",0,0,0,1,0,0,"n"
"NR59","NR59Q",0,0,0,1,0,1,"n"
"NR60","NR60P",0,0,0,0,0,1,"n"
"NR61","NR61B",0,0,0,1,0,0,"n"
"NR61","NR61D",0,0,0,0,0,1,"n"
"NR61","NR61F",0,0,0,0,0,1,"n"
"NR61","NR61G",0,0,0,0,0,1,"n"
"NR61","NR61J",0,0,0,0,1,0,"n"
"NR61","NR61S",0,0,0,0,0,1,"n"
"NR62","NR62F",0,0,0,0,1,1,"n"
"NR62","NR62L",0,0,0,0,1,1,"n"
"NR62","NR62M",0,0,0,0,1,1,"n"
"NR62","NR62U",0,1,0,0,0,0,"n"
"NR62","NR62X",0,0,0,0,0,1,"n"
"NR62","NR62Y",0,0,0,0,0,1,"n"
"NR64","NR64I",0,0,0,0,0,1,"n"
"NR64","NR64J",0,0,0,0,0,1,"n"
"NR64","NR64N",0,0,0,0,0,1,"n"
"NR64","NR64P",0,0,0,1,0,1,"n"
"NR64","NR64X",0,0,0,0,0,1,"n"
"NR65","NR65F",0,0,0,0,0,1,"n"
"NR65","NR65K",0,0,0,0,0,1,"n"
"NR65","NR65L",0,0,0,0,0,1,"n"
"NR65","NR65M",0,0,0,0,0,1,"n"
"NR65","NR65S",0,0,0,0,0,1,"n"
"NR67","NR67Y",0,0,0,0,0,1,"n"
"NR67","NR67Z",0,0,0,0,1,1,"n"
"NR68","NR68N",0,1,0,0,0,1,"n"
"NR68","NR68P",0,0,0,0,0,1,"n"
"NR68","NR68V",0,0,0,0,0,1,"n"
"NR69","NR69H",0,0,0,0,0,1,"n"
"NR69","NR69I",0,1,0,0,0,0,"n"
"NR69","NR69Q",0,1,0,0,0,0,"n"
"NR69","NR69U",0,0,0,0,0,1,"n"
"NR69","NR69Z",0,0,0,0,0,1,"n"
"NR70","NR70E",0,0,0,0,0,1,"n"
"NR71","NR71J",0,0,0,0,0,1,"n"
"NR71","NR71K",0,0,0,0,0,1,"n"
"NR71","NR71N",0,0,0,0,0,1,"n"
"NR71","NR71S",0,0,0,0,0,1,"n"
"NR71","NR71T",0,0,0,0,0,1,"n"
"NR72","NR72D",0,0,0,0,1,1,"n"
"NR74","NR74C",0,0,0,0,0,1,"n"
"NR74","NR74I",0,0,0,0,0,1,"n"
"NR75","NR75G",0,0,0,0,0,1,"n"
"NR75","NR75K",0,0,0,0,0,1,"n"
"NR75","NR75M",0,0,0,0,0,1,"n"
"NR75","NR75Q",0,0,0,0,0,1,"n"
"NR75","NR75Y",0,1,0,0,1,0,"n"
"NR76","NR76B",0,0,0,0,1,0,"n"
"NR76","NR76D",0,0,0,0,0,1,"n"
"NR76","NR76E",0,0,0,0,0,1,"n"
"NR77","NR77B",0,0,0,0,0,1,"n"
"NR77","NR77E",0,0,0,0,0,1,"n"
"NR77","NR77F",0,0,0,0,0,1,"n"
"NR77","NR77H",0,0,0,0,0,1,"n"
"NR77","NR77M",0,0,0,0,0,1,"n"
"NR77","NR77T",0,0,0,0,0,1,"n"
"NR77","NR77U",0,0,0,0,0,1,"n"
"NR78","NR78A",0,0,1,0,0,1,"n"
"NR78","NR78G",0,0,0,0,0,1,"n"
"NR78","NR78H",0,0,1,0,0,0,"n"
"NR78","NR78I",0,0,0,0,0,1,"n"
"NR78","NR78L",0,0,0,0,0,1,"n"
"NR78","NR78N",0,0,0,1,0,0,"n"
"NR78","NR78U",0,0,0,0,1,0,"n"
"NR79","NR79K",0,0,0,0,0,1,"n"
"NR79","NR79P",0,0,0,0,0,1,"n"
"NR79","NR79Q",0,0,0,0,0,1,"n"
"NR79","NR79R",0,0,0,0,0,1,"n"
"NR79","NR79S",0,0,0,0,0,1,"n"
"NR79","NR79Y",0,0,0,1,0,1,"n"
"NR79","NR79Z",0,0,0,1,0,0,"n"
"NR82","NR82Z",0,1,0,1,0,0,"n"
"NR83","NR83V",0,0,0,1,1,1,"n"
"NR83","NR83W",0,0,0,0,1,1,"n"
"NR83","NR83X",0,0,1,0,0,0,"n"
"NR84","NR84C",0,0,0,1,0,1,"n"
"NR84","NR84I",0,0,0,0,0,1,"n"
"NR84","NR84J",0,0,0,0,0,1,"n"
"NR84","NR84Q",0,0,0,0,1,0,"n"
"NR84","NR84W",0,0,0,0,1,0,"n"
"NR84","NR84Y",0,0,0,0,0,1,"n"
"NR85","NR85L",0,0,0,0,0,1,"n"
"NR85","NR85S",0,0,0,0,0,1,"n"
"NR85","NR85T",0,0,0,0,0,1,"n"
"NR87","NR87E",0,0,0,1,0,0,"n"
"NR87","NR87Q",0,0,0,0,0,1,"n"
"NR88","NR88E",0,0,0,0,0,1,"n"
"NR88","NR88L",0,0,0,0,0,1,"n"
"NR88","NR88M",0,0,0,0,0,1,"n"
"NR88","NR88S",0,0,0,1,0,0,"n"
"NR88","NR88X",0,0,0,1,0,0,"n"
"NR88","NR88Z",0,0,0,1,0,0,"n"
"NR89","NR89A",0,0,0,0,0,1,"n"
"NR89","NR89B",0,0,0,0,1,0,"n"
"NR89","NR89C",0,0,1,1,0,0,"n"
"NR89","NR89J",0,0,0,0,0,1,"n"
"NR89","NR89K",0,0,0,0,0,1,"n"
"NR89","NR89M",0,0,0,1,0,0,"n"
"NR92","NR92B",0,0,0,1,1,0,"n"
"NR92","NR92C",0,0,0,0,1,1,"n"
"NR92","NR92D",0,0,0,1,0,0,"n"
"NR92","NR92H",0,0,0,0,1,1,"n"
"NR92","NR92L",0,0,0,0,1,0,"n"
"NR92","NR92Q",0,0,0,1,1,0,"n"
"NR92","NR92Z",0,0,0,1,0,0,"n"
"NR93","NR93V",0,0,0,0,0,1,"n"
"NR93","NR93Y",0,0,0,0,1,1,"n"
"NR93","NR93Z",0,0,0,0,0,1,"n"
"NR94","NR94E",0,0,0,0,1,0,"n"
"NR94","NR94Z",0,0,1,0,1,1,"n"
"NR95","NR95F",0,0,0,1,0,1,"n"
"NR95","NR95G",0,1,0,0,0,1,"n"
"NR95","NR95J",0,0,0,0,0,1,"n"
"NR95","NR95L",0,0,0,0,0,1,"n"
"NR95","NR95Q",0,0,0,1,0,1,"n"
"NR95","NR95V",0,0,0,0,0,1,"n"
"NR96","NR96J",0,0,0,0,0,1,"n"
"NR97","NR97J",0,0,0,1,0,0,"n"
"NR97","NR97L",0,0,0,1,0,0,"n"
"NR97","NR97W",0,0,0,0,1,0,"n"
"NR98","NR98A",0,0,0,1,0,0,"n"
"NR98","NR98L",0,0,0,1,0,0,"n"
"NR98","NR98N",0,0,0,1,0,0,"n"
"NR98","NR98U",0,0,1,0,0,0,"n"
"NR98","NR98Y",0,0,0,1,0,0,"n"
"NR99","NR99A",0,0,0,0,1,0,"n"
"NR99","NR99B",0,0,0,1,1,0,"n"
"NR99","NR99G",0,0,0,0,1,1,"n"
"NS02","NS02A",0,0,0,1,1,0,"n"
"NS02","NS02B",0,0,0,0,0,1,"n"
"NS02","NS02M",0,0,0,0,1,1,"n"
"NS02","NS02N",0,0,0,0,1,0,"n"
"NS03","NS03D",0,0,0,0,0,1,"n"
"NS03","NS03H",0,0,0,0,0,1,"n"
"NS03","NS03K",0,0,0,0,1,0,"n"
"NS03","NS03L",0,0,0,0,1,0,"n"
"NS03","NS03M",0,0,0,1,1,1,"n"
"NS04","NS04D",0,0,0,1,1,1,"n"
"NS04","NS04E",0,0,0,1,1,1,"n"
"NS04","NS04F",0,0,0,1,1,0,"n"
"NS04","NS04H",0,0,0,0,0,1,"n"
"NS05","NS05J",0,0,0,0,0,1,"n"
"NS05","NS05N",0,0,0,0,0,1,"n"
"NS05","NS05P",0,0,0,0,1,1,"n"
"NS05","NS05T",0,0,0,0,1,1,"n"
"NS05","NS05U",0,0,0,0,0,1,"n"
"NS05","NS05V",0,0,0,0,0,1,"n"
"NS05","NS05W",0,0,0,0,1,1,"n"
"NS05","NS05X",0,0,0,0,1,1,"n"
"NS05","NS05Z",0,0,0,0,1,1,"n"
"NS06","NS06E",0,0,0,0,1,0,"n"
"NS06","NS06G",0,0,0,0,1,1,"n"
"NS06","NS06H",0,0,0,0,1,1,"n"
"NS06","NS06I",0,0,0,0,0,1,"n"
"NS06","NS06J",0,0,0,0,1,1,"n"
"NS06","NS06K",0,0,0,0,1,1,"n"
"NS06","NS06N",0,0,0,0,0,1,"n"
"NS06","NS06Q",0,0,0,0,1,1,"n"
"NS06","NS06V",0,0,0,0,1,1,"n"
"NS07","NS07B",0,0,0,0,1,0,"n"
"NS07","NS07C",0,0,1,0,0,0,"n"
"NS07","NS07F",0,0,0,0,1,0,"n"
"NS07","NS07G",0,0,0,0,1,1,"n"
"NS07","NS07K",0,0,0,0,1,1,"n"
"NS08","NS08J",0,0,0,0,1,0,"n"
"NS08","NS08P",0,0,0,1,0,0,"n"
"NS08","NS08V",0,0,0,0,0,1,"n"
"NS09","NS09D",0,0,0,0,0,1,"n"
"NS14","NS14U",0,0,0,1,0,0,"n"
"NS15","NS15B",0,0,0,0,1,1,"n"
"NS15","NS15C",0,0,0,0,1,1,"n"
"NS15","NS15M",0,0,0,0,1,0,"n"
"NS15","NS15S",0,0,0,0,1,0,"n"
"NS15","NS15Y",0,0,0,0,0,1,"n"
"NS17","NS17I",0,0,0,1,0,1,"n"
"NS19","NS19P",0,0,0,0,0,1,"n"
"NS19","NS19Q",0,0,0,0,0,1,"n"
"NS20","NS20S",0,0,0,0,1,0,"n"
"NS25","NS25E",0,0,0,0,0,1,"n"
"NS26","NS26G",0,0,0,0,0,1,"n"
"NS26","NS26H",0,0,0,0,0,1,"n"
"NS26","NS26I",0,0,0,0,0,1,"n"
"NS26","NS26J",0,0,0,0,1,0,"n"
"NS27","NS27A",0,0,0,0,1,0,"n"
"NS27","NS27F",0,0,0,0,0,1,"n"
"NS27","NS27H",0,0,0,1,1,0,"n"
"NS27","NS27K",0,0,0,0,1,0,"n"
"NS28","NS28S",0,0,0,1,0,0,"n"
"NS28","NS28Z",0,0,0,1,0,0,"n"
"NS29","NS29Q",0,0,1,1,0,0,"n"
"NS29","NS29U",0,0,1,0,0,0,"n"
"NS29","NS29Z",0,0,0,0,0,1,"n"
"NS30","NS30G",0,0,0,0,1,0,"n"
"NS30","NS30V",0,0,0,0,0,1,"n"
"NS37","NS37Z",0,0,0,1,0,0,"n"
"NS38","NS38I",0,0,1,0,0,0,"n"
"NS38","NS38J",0,0,1,0,0,0,"n"
"NS39","NS39E",0,0,1,0,0,0,"n"
"NS39","NS39H",0,0,0,1,0,0,"n"
"NS39","NS39P",0,0,0,0,0,1,"n"
"NS46","NS46W",1,0,0,0,0,0,"n"
"NS47","NS47E",0,0,1,0,0,1,"n"
"NS47","NS47I",0,0,1,1,0,0,"n"
"NS47","NS47J",0,0,0,1,0,0,"n"
"NS47","NS47N",0,0,1,0,0,0,"n"
"NS47","NS47P",0,0,0,1,0,0,"n"
"NS47","NS47Z",0,0,1,0,0,0,"n"
"NS48","NS48A",0,0,1,0,0,0,"n"
"NS48","NS48K",0,0,1,0,0,0,"n"
"NS49","NS49A",0,0,0,1,0,0,"n"
"NS49","NS49F",0,0,0,1,0,1,"n"
"NS49","NS49G",0,0,0,1,0,0,"n"
"NS57","NS57J",0,0,0,0,1,0,"n"
"NS57","NS57N",0,0,0,1,0,0,"n"
"NS57","NS57P",0,0,0,1,0,0,"n"
"NS58","NS58G",0,0,0,1,0,0,"n"
"NS58","NS58K",0,0,0,0,1,0,"n"
"NS58","NS58L",0,0,0,1,0,0,"n"
"NS58","NS58V",0,0,0,1,0,0,"n"
"NS58","NS58X",0,0,0,1,0,1,"n"
"NS58","NS58Z",0,0,1,1,1,0,"n"
"NS60","NS60E",0,0,0,0,0,1,"n"
"NS60","NS60F",0,0,0,0,0,1,"n"
"NS60","NS60I",0,0,0,0,0,1,"n"
"NS60","NS60J",0,0,0,0,0,1,"n"
"NS60","NS60K",0,0,0,0,0,1,"n"
"NS62","NS62I",0,0,0,0,0,1,"n"
"NS68","NS68D",0,0,0,0,1,0,"n"
"NS68","NS68E",0,0,0,0,0,1,"n"
"NS68","NS68F",0,0,0,0,0,1,"n"
"NS68","NS68K",0,0,0,1,0,0,"n"
"NS68","NS68M",0,0,0,0,0,1,"n"
"NS69","NS69L",0,0,0,1,0,0,"n"
"NS70","NS70B",0,0,0,0,0,1,"n"
"NS70","NS70L",0,0,0,0,0,1,"n"
"NS70","NS70M",0,0,0,0,0,1,"n"
"NS70","NS70P",0,0,0,0,1,0,"n"
"NS70","NS70V",0,0,0,0,0,1,"n"
"NS71","NS71H",0,0,0,0,0,1,"n"
"NS71","NS71W",0,0,0,0,1,0,"n"
"NS72","NS72H",0,0,0,0,1,0,"n"
"NS72","NS72Q",0,0,0,0,1,0,"n"
"NS72","NS72R",0,0,0,0,1,0,"n"
"NS72","NS72W",0,0,0,0,1,0,"n"
"NS77","NS77J",0,0,0,1,0,0,"n"
"NS80","NS80A",0,0,0,0,1,0,"n"
"NS80","NS80Z",0,0,0,0,1,0,"n"
"NS81","NS81M",0,0,0,0,0,1,"n"
"NS81","NS81R",0,0,0,0,0,1,"n"
"NS81","NS81Y",0,0,0,0,1,0,"n"
"NS81","NS81Z",0,0,0,0,0,1,"n"
"NS83","NS83I",0,0,0,1,0,0,"n"
"NS89","NS89P",0,0,0,1,0,0,"n"
"NS89","NS89T",0,0,1,1,0,0,"n"
"NS89","NS89U",0,1,0,1,0,0,"n"
"NS90","NS90C",0,0,0,0,1,0,"n"
